monitoringstation,eventid,cruise,program,project,agency,source,station,sampledate,sampletime,totaldepth,upperpycnocline,lowerpycnocline,depth,layer,sampletype,samplereplicatetype,parameter,qualifier,measurevalue,unit,method,lab,problem,precisionpc,biaspc,details,latitude,longitude
sbe5,425699,bay682,twqm,trib,vadeq,vadeq/tro,sbe5,2016-10-13t00:00:00,11:40:00,7,,,1,s,ism,m1,salinity,,1.3,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422928,bay680,twqm,trib,vadeq,vadeq/tro,sbe5,2016-09-14t00:00:00,11:30:00,7,,,6,b,ism,m1,salinity,,21.28,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422928,bay680,twqm,trib,vadeq,vadeq/tro,sbe5,2016-09-14t00:00:00,11:30:00,7,,,2,m,ism,m1,salinity,,17.47,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422928,bay680,twqm,trib,vadeq,vadeq/tro,sbe5,2016-09-14t00:00:00,11:30:00,7,,,3,m,ism,m1,salinity,,17.78,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422928,bay680,twqm,trib,vadeq,vadeq/tro,sbe5,2016-09-14t00:00:00,11:30:00,7,,,4,m,ism,m1,salinity,,19.06,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422928,bay680,twqm,trib,vadeq,vadeq/tro,sbe5,2016-09-14t00:00:00,11:30:00,7,,,5,m,ism,m1,salinity,,20.03,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422928,bay680,twqm,trib,vadeq,vadeq/tro,sbe5,2016-09-14t00:00:00,11:30:00,7,,,1,s,ism,m1,salinity,,16.4,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422927,bay678,twqm,trib,vadeq,vadeq/tro,sbe5,2016-08-10t00:00:00,11:00:00,7,,,6,b,ism,m1,salinity,,19.91,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422927,bay678,twqm,trib,vadeq,vadeq/tro,sbe5,2016-08-10t00:00:00,11:00:00,7,,,2,m,ism,m1,salinity,,14.76,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422927,bay678,twqm,trib,vadeq,vadeq/tro,sbe5,2016-08-10t00:00:00,11:00:00,7,,,3,m,ism,m1,salinity,,16.59,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422927,bay678,twqm,trib,vadeq,vadeq/tro,sbe5,2016-08-10t00:00:00,11:00:00,7,,,4,m,ism,m1,salinity,,18.93,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422927,bay678,twqm,trib,vadeq,vadeq/tro,sbe5,2016-08-10t00:00:00,11:00:00,7,,,5,m,ism,m1,salinity,,19.5,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422927,bay678,twqm,trib,vadeq,vadeq/tro,sbe5,2016-08-10t00:00:00,11:00:00,7,,,1,s,ism,m1,salinity,,13.99,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422926,bay676,twqm,trib,vadeq,vadeq/tro,sbe5,2016-07-13t00:00:00,11:30:00,8,,,7,b,ism,m1,salinity,,22.66,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422926,bay676,twqm,trib,vadeq,vadeq/tro,sbe5,2016-07-13t00:00:00,11:30:00,8,,,2,m,ism,m1,salinity,,14.28,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422926,bay676,twqm,trib,vadeq,vadeq/tro,sbe5,2016-07-13t00:00:00,11:30:00,8,,,3,m,ism,m1,salinity,,15.82,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422926,bay676,twqm,trib,vadeq,vadeq/tro,sbe5,2016-07-13t00:00:00,11:30:00,8,,,4,m,ism,m1,salinity,,16.87,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422926,bay676,twqm,trib,vadeq,vadeq/tro,sbe5,2016-07-13t00:00:00,11:30:00,8,,,5,m,ism,m1,salinity,,19.32,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422926,bay676,twqm,trib,vadeq,vadeq/tro,sbe5,2016-07-13t00:00:00,11:30:00,8,,,6,m,ism,m1,salinity,,21.4,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422926,bay676,twqm,trib,vadeq,vadeq/tro,sbe5,2016-07-13t00:00:00,11:30:00,8,,,1,s,ism,m1,salinity,,13.72,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422087,bay670,twqm,trib,vadeq,vadeq/tro,sbe5,2016-04-14t00:00:00,10:45:00,7,,,6,b,ism,m1,salinity,,16.34,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422087,bay670,twqm,trib,vadeq,vadeq/tro,sbe5,2016-04-14t00:00:00,10:45:00,7,,,2,m,ism,m1,salinity,,13.75,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422087,bay670,twqm,trib,vadeq,vadeq/tro,sbe5,2016-04-14t00:00:00,10:45:00,7,,,3,m,ism,m1,salinity,,14.82,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422087,bay670,twqm,trib,vadeq,vadeq/tro,sbe5,2016-04-14t00:00:00,10:45:00,7,,,4,m,ism,m1,salinity,,15.45,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422087,bay670,twqm,trib,vadeq,vadeq/tro,sbe5,2016-04-14t00:00:00,10:45:00,7,,,5,m,ism,m1,salinity,,15.98,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422087,bay670,twqm,trib,vadeq,vadeq/tro,sbe5,2016-04-14t00:00:00,10:45:00,7,,,1,s,ism,m1,salinity,,13.16,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422085,bay667,twqm,trib,vadeq,vadeq/tro,sbe5,2016-02-23t00:00:00,10:40:00,7,,,6,b,ism,m1,salinity,,16.32,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422085,bay667,twqm,trib,vadeq,vadeq/tro,sbe5,2016-02-23t00:00:00,10:40:00,7,,,2,m,ism,m1,salinity,,11.32,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422085,bay667,twqm,trib,vadeq,vadeq/tro,sbe5,2016-02-23t00:00:00,10:40:00,7,,,3,m,ism,m1,salinity,,13.57,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422085,bay667,twqm,trib,vadeq,vadeq/tro,sbe5,2016-02-23t00:00:00,10:40:00,7,,,4,m,ism,m1,salinity,,15.08,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422085,bay667,twqm,trib,vadeq,vadeq/tro,sbe5,2016-02-23t00:00:00,10:40:00,7,,,5,m,ism,m1,salinity,,15.68,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422085,bay667,twqm,trib,vadeq,vadeq/tro,sbe5,2016-02-23t00:00:00,10:40:00,7,,,1,s,ism,m1,salinity,,10.74,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422086,bay668,twqm,trib,vadeq,vadeq/tro,sbe5,2016-03-09t00:00:00,11:15:00,7,,,6,b,ism,m1,salinity,,16.1,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422086,bay668,twqm,trib,vadeq,vadeq/tro,sbe5,2016-03-09t00:00:00,11:15:00,7,,,2,m,ism,m1,salinity,,12.83,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422086,bay668,twqm,trib,vadeq,vadeq/tro,sbe5,2016-03-09t00:00:00,11:15:00,7,,,3,m,ism,m1,salinity,,14.83,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422086,bay668,twqm,trib,vadeq,vadeq/tro,sbe5,2016-03-09t00:00:00,11:15:00,7,,,4,m,ism,m1,salinity,,15.79,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422086,bay668,twqm,trib,vadeq,vadeq/tro,sbe5,2016-03-09t00:00:00,11:15:00,7,,,5,m,ism,m1,salinity,,16.1,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422086,bay668,twqm,trib,vadeq,vadeq/tro,sbe5,2016-03-09t00:00:00,11:15:00,7,,,1,s,ism,m1,salinity,,10.89,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422084,bay664,twqm,trib,vadeq,vadeq/tro,sbe5,2016-01-12t00:00:00,10:30:00,8,,,7,b,ism,m1,salinity,,17.9,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422084,bay664,twqm,trib,vadeq,vadeq/tro,sbe5,2016-01-12t00:00:00,10:30:00,8,,,2,m,ism,m1,salinity,,14.86,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422084,bay664,twqm,trib,vadeq,vadeq/tro,sbe5,2016-01-12t00:00:00,10:30:00,8,,,3,m,ism,m1,salinity,,15.79,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422084,bay664,twqm,trib,vadeq,vadeq/tro,sbe5,2016-01-12t00:00:00,10:30:00,8,,,4,m,ism,m1,salinity,,16.74,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422084,bay664,twqm,trib,vadeq,vadeq/tro,sbe5,2016-01-12t00:00:00,10:30:00,8,,,5,m,ism,m1,salinity,,17.43,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422084,bay664,twqm,trib,vadeq,vadeq/tro,sbe5,2016-01-12t00:00:00,10:30:00,8,,,6,m,ism,m1,salinity,,17.72,ppt,f01,,,,,,36.76987,-76.29605
sbe5,422084,bay664,twqm,trib,vadeq,vadeq/tro,sbe5,2016-01-12t00:00:00,10:30:00,8,,,1,s,ism,m1,salinity,,13.05,ppt,f01,,,,,,36.76987,-76.29605
sbe5,416853,bay649,twqm,trib,vadeq,vadeq/tro,sbe5,2015-05-20t00:00:00,11:00:00,5,,,4,b,ism,m1,salinity,,15.78,ppt,f01,,,,,,36.76987,-76.29605
sbe5,416853,bay649,twqm,trib,vadeq,vadeq/tro,sbe5,2015-05-20t00:00:00,11:00:00,5,,,2,m,ism,m1,salinity,,15.71,ppt,f01,,,,,,36.76987,-76.29605
sbe5,416853,bay649,twqm,trib,vadeq,vadeq/tro,sbe5,2015-05-20t00:00:00,11:00:00,5,,,3,m,ism,m1,salinity,,15.72,ppt,f01,,,,,,36.76987,-76.29605
sbe5,416853,bay649,twqm,trib,vadeq,vadeq/tro,sbe5,2015-05-20t00:00:00,11:00:00,5,,,1,s,ism,m1,salinity,,15.5,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415041,bay661,twqm,trib,vadeq,vadeq/tro,sbe5,2015-11-18t00:00:00,10:15:00,7,,,6,b,ism,m1,salinity,,18.5,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415041,bay661,twqm,trib,vadeq,vadeq/tro,sbe5,2015-11-18t00:00:00,10:15:00,7,,,2,m,ism,m1,salinity,,16.42,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415041,bay661,twqm,trib,vadeq,vadeq/tro,sbe5,2015-11-18t00:00:00,10:15:00,7,,,3,m,ism,m1,salinity,,17.03,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415041,bay661,twqm,trib,vadeq,vadeq/tro,sbe5,2015-11-18t00:00:00,10:15:00,7,,,4,m,ism,m1,salinity,,17.79,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415041,bay661,twqm,trib,vadeq,vadeq/tro,sbe5,2015-11-18t00:00:00,10:15:00,7,,,5,m,ism,m1,salinity,,18.4,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415041,bay661,twqm,trib,vadeq,vadeq/tro,sbe5,2015-11-18t00:00:00,10:15:00,7,,,1,s,ism,m1,salinity,,14.47,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415184,bay656,twqm,trib,vadeq,vadeq/tro,sbe5,2015-09-10t00:00:00,11:25:00,6,,,5,b,ism,m1,salinity,,20.92,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415184,bay656,twqm,trib,vadeq,vadeq/tro,sbe5,2015-09-10t00:00:00,11:25:00,6,,,2,m,ism,m1,salinity,,20.37,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415184,bay656,twqm,trib,vadeq,vadeq/tro,sbe5,2015-09-10t00:00:00,11:25:00,6,,,3,m,ism,m1,salinity,,20.46,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415184,bay656,twqm,trib,vadeq,vadeq/tro,sbe5,2015-09-10t00:00:00,11:25:00,6,,,4,m,ism,m1,salinity,,20.67,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415184,bay656,twqm,trib,vadeq,vadeq/tro,sbe5,2015-09-10t00:00:00,11:25:00,6,,,1,s,ism,m1,salinity,,20.35,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415183,bay654,twqm,trib,vadeq,vadeq/tro,sbe5,2015-08-11t00:00:00,10:50:00,6,,,5,b,ism,m1,salinity,,20.17,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415183,bay654,twqm,trib,vadeq,vadeq/tro,sbe5,2015-08-11t00:00:00,10:50:00,6,,,2,m,ism,m1,salinity,,18.86,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415183,bay654,twqm,trib,vadeq,vadeq/tro,sbe5,2015-08-11t00:00:00,10:50:00,6,,,3,m,ism,m1,salinity,,19.08,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415183,bay654,twqm,trib,vadeq,vadeq/tro,sbe5,2015-08-11t00:00:00,10:50:00,6,,,4,m,ism,m1,salinity,,19.26,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415183,bay654,twqm,trib,vadeq,vadeq/tro,sbe5,2015-08-11t00:00:00,10:50:00,6,,,1,s,ism,m1,salinity,,18.8,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415182,bay652,twqm,trib,vadeq,vadeq/tro,sbe5,2015-07-15t00:00:00,11:00:00,8,,,7,b,ism,m1,salinity,,18.85,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415182,bay652,twqm,trib,vadeq,vadeq/tro,sbe5,2015-07-15t00:00:00,11:00:00,8,,,2,m,ism,m1,salinity,,16.32,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415182,bay652,twqm,trib,vadeq,vadeq/tro,sbe5,2015-07-15t00:00:00,11:00:00,8,,,3,m,ism,m1,salinity,,17.46,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415182,bay652,twqm,trib,vadeq,vadeq/tro,sbe5,2015-07-15t00:00:00,11:00:00,8,,,4,m,ism,m1,salinity,,17.97,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415182,bay652,twqm,trib,vadeq,vadeq/tro,sbe5,2015-07-15t00:00:00,11:00:00,8,,,5,m,ism,m1,salinity,,18.68,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415182,bay652,twqm,trib,vadeq,vadeq/tro,sbe5,2015-07-15t00:00:00,11:00:00,8,,,6,m,ism,m1,salinity,,18.62,ppt,f01,,,,,,36.76987,-76.29605
sbe5,415182,bay652,twqm,trib,vadeq,vadeq/tro,sbe5,2015-07-15t00:00:00,11:00:00,8,,,1,s,ism,m1,salinity,,14.65,ppt,f01,,,,,,36.76987,-76.29605
sbe5,416854,bay651,twqm,trib,vadeq,vadeq/tro,sbe5,2015-06-25t00:00:00,11:30:00,6,,,5,b,ism,m1,salinity,,19.14,ppt,f01,,,,,,36.76987,-76.29605
sbe5,416854,bay651,twqm,trib,vadeq,vadeq/tro,sbe5,2015-06-25t00:00:00,11:30:00,6,,,2,m,ism,m1,salinity,,16.67,ppt,f01,,,,,,36.76987,-76.29605
sbe5,416854,bay651,twqm,trib,vadeq,vadeq/tro,sbe5,2015-06-25t00:00:00,11:30:00,6,,,3,m,ism,m1,salinity,,17.64,ppt,f01,,,,,,36.76987,-76.29605
sbe5,416854,bay651,twqm,trib,vadeq,vadeq/tro,sbe5,2015-06-25t00:00:00,11:30:00,6,,,4,m,ism,m1,salinity,,18.22,ppt,f01,,,,,,36.76987,-76.29605
sbe5,416854,bay651,twqm,trib,vadeq,vadeq/tro,sbe5,2015-06-25t00:00:00,11:30:00,6,,,1,s,ism,m1,salinity,,16.12,ppt,f01,,,,,,36.76987,-76.29605
sbe5,395346,bay645,twqm,trib,vadeq,vadeq/tro,sbe5,2015-03-19t00:00:00,11:45:00,4,,,3,b,ism,m1,salinity,,11.5,ppt,f01,,,,,,36.76987,-76.29605
sbe5,395346,bay645,twqm,trib,vadeq,vadeq/tro,sbe5,2015-03-19t00:00:00,11:45:00,4,,,2,m,ism,m1,salinity,,10.7,ppt,f01,,,,,,36.76987,-76.29605
sbe5,395346,bay645,twqm,trib,vadeq,vadeq/tro,sbe5,2015-03-19t00:00:00,11:45:00,4,,,1,s,ism,m1,salinity,,8.86,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394964,bay635,twqm,trib,vadeq,vadeq/tro,sbe5,2014-10-29t00:00:00,10:20:00,4,,,3,b,ism,m1,salinity,,19.06,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394964,bay635,twqm,trib,vadeq,vadeq/tro,sbe5,2014-10-29t00:00:00,10:20:00,4,,,2,m,ism,m1,salinity,,18.53,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394964,bay635,twqm,trib,vadeq,vadeq/tro,sbe5,2014-10-29t00:00:00,10:20:00,4,,,1,s,ism,m1,salinity,,18.19,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394965,bay638,twqm,trib,vadeq,vadeq/tro,sbe5,2014-12-11t00:00:00,10:45:00,7,,,6,b,ism,m1,salinity,,18.35,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394965,bay638,twqm,trib,vadeq,vadeq/tro,sbe5,2014-12-11t00:00:00,10:45:00,7,,,2,m,ism,m1,salinity,,16.08,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394965,bay638,twqm,trib,vadeq,vadeq/tro,sbe5,2014-12-11t00:00:00,10:45:00,7,,,3,m,ism,m1,salinity,,16.86,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394965,bay638,twqm,trib,vadeq,vadeq/tro,sbe5,2014-12-11t00:00:00,10:45:00,7,,,4,m,ism,m1,salinity,,18.07,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394965,bay638,twqm,trib,vadeq,vadeq/tro,sbe5,2014-12-11t00:00:00,10:45:00,7,,,5,m,ism,m1,salinity,,18.22,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394965,bay638,twqm,trib,vadeq,vadeq/tro,sbe5,2014-12-11t00:00:00,10:45:00,7,,,1,s,ism,m1,salinity,,15.44,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394836,bay632,twqm,trib,vadeq,vadeq/tro,sbe5,2014-09-10t00:00:00,11:00:00,5,,,4,b,ism,m1,salinity,,13.18,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394836,bay632,twqm,trib,vadeq,vadeq/tro,sbe5,2014-09-10t00:00:00,11:00:00,5,,,2,m,ism,m1,salinity,,11.98,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394836,bay632,twqm,trib,vadeq,vadeq/tro,sbe5,2014-09-10t00:00:00,11:00:00,5,,,3,m,ism,m1,salinity,,12.83,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394836,bay632,twqm,trib,vadeq,vadeq/tro,sbe5,2014-09-10t00:00:00,11:00:00,5,,,1,s,ism,m1,salinity,,11.49,ppt,f01,,,,,heavy_rain_prior_to_sampling_(6-10+_inches).,36.76987,-76.29605
sbe5,394718,bay626,twqm,trib,vadeq,vadeq/tro,sbe5,2014-06-12t00:00:00,09:45:00,5,,,4,b,ism,m1,salinity,,18.1,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394718,bay626,twqm,trib,vadeq,vadeq/tro,sbe5,2014-06-12t00:00:00,09:45:00,5,,,2,m,ism,m1,salinity,,17.63,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394718,bay626,twqm,trib,vadeq,vadeq/tro,sbe5,2014-06-12t00:00:00,09:45:00,5,,,3,m,ism,m1,salinity,,17.75,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394718,bay626,twqm,trib,vadeq,vadeq/tro,sbe5,2014-06-12t00:00:00,09:45:00,5,,,1,s,ism,m1,salinity,,17.33,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394835,bay630,twqm,trib,vadeq,vadeq/tro,sbe5,2014-08-13t00:00:00,11:00:00,9,,,8,b,ism,m1,salinity,,17.66,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394835,bay630,twqm,trib,vadeq,vadeq/tro,sbe5,2014-08-13t00:00:00,11:00:00,9,,,2,m,ism,m1,salinity,,17.55,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394835,bay630,twqm,trib,vadeq,vadeq/tro,sbe5,2014-08-13t00:00:00,11:00:00,9,,,3,m,ism,m1,salinity,,17.64,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394835,bay630,twqm,trib,vadeq,vadeq/tro,sbe5,2014-08-13t00:00:00,11:00:00,9,,,4,m,ism,m1,salinity,,17.7,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394835,bay630,twqm,trib,vadeq,vadeq/tro,sbe5,2014-08-13t00:00:00,11:00:00,9,,,5,m,ism,m1,salinity,,17.68,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394835,bay630,twqm,trib,vadeq,vadeq/tro,sbe5,2014-08-13t00:00:00,11:00:00,9,,,7,m,ism,m1,salinity,,17.66,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394835,bay630,twqm,trib,vadeq,vadeq/tro,sbe5,2014-08-13t00:00:00,11:00:00,9,,,1,s,ism,m1,salinity,,17.5,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394834,bay628,twqm,trib,vadeq,vadeq/tro,sbe5,2014-07-09t00:00:00,11:45:00,7,,,6,b,ism,m1,salinity,,20.43,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394834,bay628,twqm,trib,vadeq,vadeq/tro,sbe5,2014-07-09t00:00:00,11:45:00,7,,,2,m,ism,m1,salinity,,18.26,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394834,bay628,twqm,trib,vadeq,vadeq/tro,sbe5,2014-07-09t00:00:00,11:45:00,7,,,3,m,ism,m1,salinity,,18.75,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394834,bay628,twqm,trib,vadeq,vadeq/tro,sbe5,2014-07-09t00:00:00,11:45:00,7,,,4,m,ism,m1,salinity,,18.89,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394834,bay628,twqm,trib,vadeq,vadeq/tro,sbe5,2014-07-09t00:00:00,11:45:00,7,,,5,m,ism,m1,salinity,,19.2,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394834,bay628,twqm,trib,vadeq,vadeq/tro,sbe5,2014-07-09t00:00:00,11:45:00,7,,,1,s,ism,m1,salinity,,17.38,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394612,bay624,twqm,trib,vadeq,vadeq/tro,sbe5,2014-05-14t00:00:00,10:30:00,6,,,5,b,ism,m1,salinity,,17.04,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394612,bay624,twqm,trib,vadeq,vadeq/tro,sbe5,2014-05-14t00:00:00,10:30:00,6,,,2,m,ism,m1,salinity,,15.04,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394612,bay624,twqm,trib,vadeq,vadeq/tro,sbe5,2014-05-14t00:00:00,10:30:00,6,,,3,m,ism,m1,salinity,,15.52,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394612,bay624,twqm,trib,vadeq,vadeq/tro,sbe5,2014-05-14t00:00:00,10:30:00,6,,,4,m,ism,m1,salinity,,16.5,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394612,bay624,twqm,trib,vadeq,vadeq/tro,sbe5,2014-05-14t00:00:00,10:30:00,6,,,1,s,ism,m1,salinity,,14.87,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394611,bay622,twqm,trib,vadeq,vadeq/tro,sbe5,2014-04-09t00:00:00,11:00:00,7,,,6,b,ism,m1,salinity,,15.71,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394611,bay622,twqm,trib,vadeq,vadeq/tro,sbe5,2014-04-09t00:00:00,11:00:00,7,,,2,m,ism,m1,salinity,,12.3,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394611,bay622,twqm,trib,vadeq,vadeq/tro,sbe5,2014-04-09t00:00:00,11:00:00,7,,,3,m,ism,m1,salinity,,12.67,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394611,bay622,twqm,trib,vadeq,vadeq/tro,sbe5,2014-04-09t00:00:00,11:00:00,7,,,4,m,ism,m1,salinity,,13.86,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394611,bay622,twqm,trib,vadeq,vadeq/tro,sbe5,2014-04-09t00:00:00,11:00:00,7,,,5,m,ism,m1,salinity,,15.2,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394611,bay622,twqm,trib,vadeq,vadeq/tro,sbe5,2014-04-09t00:00:00,11:00:00,7,,,1,s,ism,m1,salinity,,9.93,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394609,bay619,twqm,trib,vadeq,vadeq/tro,sbe5,2014-02-27t00:00:00,10:00:00,7,,,6,b,ism,m1,salinity,,14.11,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394609,bay619,twqm,trib,vadeq,vadeq/tro,sbe5,2014-02-27t00:00:00,10:00:00,7,,,2,m,ism,m1,salinity,,13.7,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394609,bay619,twqm,trib,vadeq,vadeq/tro,sbe5,2014-02-27t00:00:00,10:00:00,7,,,3,m,ism,m1,salinity,,13.89,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394609,bay619,twqm,trib,vadeq,vadeq/tro,sbe5,2014-02-27t00:00:00,10:00:00,7,,,4,m,ism,m1,salinity,,14,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394609,bay619,twqm,trib,vadeq,vadeq/tro,sbe5,2014-02-27t00:00:00,10:00:00,7,,,5,m,ism,m1,salinity,,13.98,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394609,bay619,twqm,trib,vadeq,vadeq/tro,sbe5,2014-02-27t00:00:00,10:00:00,7,,,1,s,ism,m1,salinity,,11.42,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394610,bay620,twqm,trib,vadeq,vadeq/tro,sbe5,2014-03-12t00:00:00,10:15:00,6,,,5,b,ism,m1,salinity,,15.13,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394610,bay620,twqm,trib,vadeq,vadeq/tro,sbe5,2014-03-12t00:00:00,10:15:00,6,,,2,m,ism,m1,salinity,,12.02,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394610,bay620,twqm,trib,vadeq,vadeq/tro,sbe5,2014-03-12t00:00:00,10:15:00,6,,,3,m,ism,m1,salinity,,13.35,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394610,bay620,twqm,trib,vadeq,vadeq/tro,sbe5,2014-03-12t00:00:00,10:15:00,6,,,4,m,ism,m1,salinity,,13.27,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394610,bay620,twqm,trib,vadeq,vadeq/tro,sbe5,2014-03-12t00:00:00,10:15:00,6,,,1,s,ism,m1,salinity,,9.57,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394450,bay612,twqm,trib,vadeq,vadeq/tro,sbe5,2013-11-14t00:00:00,11:55:00,8,,,7,b,ism,m1,salinity,,19.57,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394450,bay612,twqm,trib,vadeq,vadeq/tro,sbe5,2013-11-14t00:00:00,11:55:00,8,,,2,m,ism,m1,salinity,,19.22,ppt,f01,,,,,,36.76987,-76.29605
sbe5,394450,bay612,twqm,trib,vadeq,vadeq/tro,sbe5,2013-11-14t00:00:00,11:55:00,8,,,3,m,ism,m1,salinity,,19.15,ppt,f01,,,,,,36.76987,-76.29605
