org_tsn,rankname,taxonname,tsn,final_tsn,final_id
0,,,,,
747,kingdom,bacteria,50,747,microcystis
747,subkingdom,negibacteria,956096,747,microcystis
747,phylum,cyanobacteria,956108,747,microcystis
747,class,cyanophyceae,602,747,microcystis
747,order,chroococcales,603,747,microcystis
747,family,chroococcaceae,604,747,microcystis
747,genus,microcystis,747,747,microcystis
2288,kingdom,chromista,630578,969922,coscinodiscophycidae
2288,subkingdom,harosa,969910,969922,coscinodiscophycidae
2288,infrakingdom,halvaria,969912,969922,coscinodiscophycidae
2288,superdivision,heterokonta,969914,969922,coscinodiscophycidae
2288,division,ochrophyta,969917,969922,coscinodiscophycidae
2288,class,bacillariophyceae,2287,969922,coscinodiscophycidae
2288,subclass,coscinodiscophycidae,969922,969922,coscinodiscophycidae
2294,kingdom,chromista,630578,2294,melosira_nummuloides
2294,subkingdom,harosa,969910,2294,melosira_nummuloides
2294,infrakingdom,halvaria,969912,2294,melosira_nummuloides
2294,superdivision,heterokonta,969914,2294,melosira_nummuloides
2294,division,ochrophyta,969917,2294,melosira_nummuloides
2294,class,bacillariophyceae,2287,2294,melosira_nummuloides
2294,subclass,coscinodiscophycidae,969922,2294,melosira_nummuloides
2294,order,melosirales,590738,2294,melosira_nummuloides
2294,family,melosiraceae,2289,2294,melosira_nummuloides
2294,genus,melosira,2290,2294,melosira_nummuloides
2294,species,melosira_nummuloides,2294,2294,melosira_nummuloides
2395,kingdom,chromista,630578,2395,leptocylindrus_danicus
2395,subkingdom,harosa,969910,2395,leptocylindrus_danicus
2395,infrakingdom,halvaria,969912,2395,leptocylindrus_danicus
2395,superdivision,heterokonta,969914,2395,leptocylindrus_danicus
2395,division,ochrophyta,969917,2395,leptocylindrus_danicus
2395,class,bacillariophyceae,2287,2395,leptocylindrus_danicus
2395,subclass,coscinodiscophycidae,969922,2395,leptocylindrus_danicus
2395,order,leptocylindrales,590770,2395,leptocylindrus_danicus
2395,family,leptocylindraceae,590820,2395,leptocylindrus_danicus
2395,genus,leptocylindrus,2394,2395,leptocylindrus_danicus
2395,species,leptocylindrus_danicus,2395,2395,leptocylindrus_danicus
2402,kingdom,chromista,630578,2402,skeletonema_costatum
2402,subkingdom,harosa,969910,2402,skeletonema_costatum
2402,infrakingdom,halvaria,969912,2402,skeletonema_costatum
2402,superdivision,heterokonta,969914,2402,skeletonema_costatum
2402,division,ochrophyta,969917,2402,skeletonema_costatum
2402,class,bacillariophyceae,2287,2402,skeletonema_costatum
2402,subclass,coscinodiscophycidae,969922,2402,skeletonema_costatum
2402,order,thalassiosirales,590745,2402,skeletonema_costatum
2402,family,skeletonemataceae,969949,2402,skeletonema_costatum
2402,genus,skeletonema,2401,2402,skeletonema_costatum
2402,species,skeletonema_costatum,2402,2402,skeletonema_costatum
2439,kingdom,chromista,630578,2439,cyclotella
2439,subkingdom,harosa,969910,2439,cyclotella
2439,infrakingdom,halvaria,969912,2439,cyclotella
2439,superdivision,heterokonta,969914,2439,cyclotella
2439,division,ochrophyta,969917,2439,cyclotella
2439,class,bacillariophyceae,2287,2439,cyclotella
2439,subclass,coscinodiscophycidae,969922,2439,cyclotella
2439,order,thalassiosirales,590745,2439,cyclotella
2439,family,stephanodiscaceae,590782,2439,cyclotella
2439,genus,cyclotella,2439,2439,cyclotella
2484,kingdom,chromista,630578,2484,thalassiosira
2484,subkingdom,harosa,969910,2484,thalassiosira
2484,infrakingdom,halvaria,969912,2484,thalassiosira
2484,superdivision,heterokonta,969914,2484,thalassiosira
2484,division,ochrophyta,969917,2484,thalassiosira
2484,class,bacillariophyceae,2287,2484,thalassiosira
2484,subclass,coscinodiscophycidae,969922,2484,thalassiosira
2484,order,thalassiosirales,590745,2484,thalassiosira
2484,family,thalassiosiraceae,2400,2484,thalassiosira
2484,genus,thalassiosira,2484,2484,thalassiosira
2546,kingdom,chromista,630578,2546,coscinodiscus
2546,subkingdom,harosa,969910,2546,coscinodiscus
2546,infrakingdom,halvaria,969912,2546,coscinodiscus
2546,superdivision,heterokonta,969914,2546,coscinodiscus
2546,division,ochrophyta,969917,2546,coscinodiscus
2546,class,bacillariophyceae,2287,2546,coscinodiscus
2546,subclass,coscinodiscophycidae,969922,2546,coscinodiscus
2546,order,coscinodiscales,590749,2546,coscinodiscus
2546,family,coscinodiscaceae,2545,2546,coscinodiscus
2546,genus,coscinodiscus,2546,2546,coscinodiscus
2758,kingdom,chromista,630578,2758,chaetoceros
2758,subkingdom,harosa,969910,2758,chaetoceros
2758,infrakingdom,halvaria,969912,2758,chaetoceros
2758,superdivision,heterokonta,969914,2758,chaetoceros
2758,division,ochrophyta,969917,2758,chaetoceros
2758,class,bacillariophyceae,2287,2758,chaetoceros
2758,subclass,coscinodiscophycidae,969922,2758,chaetoceros
2758,order,chaetocerotales,590748,2758,chaetoceros
2758,family,chaetocerotaceae,572759,2758,chaetoceros
2758,genus,chaetoceros,2758,2758,chaetoceros
2791,kingdom,chromista,630578,2791,chaetoceros_decipiens
2791,subkingdom,harosa,969910,2791,chaetoceros_decipiens
2791,infrakingdom,halvaria,969912,2791,chaetoceros_decipiens
2791,superdivision,heterokonta,969914,2791,chaetoceros_decipiens
2791,division,ochrophyta,969917,2791,chaetoceros_decipiens
2791,class,bacillariophyceae,2287,2791,chaetoceros_decipiens
2791,subclass,coscinodiscophycidae,969922,2791,chaetoceros_decipiens
2791,order,chaetocerotales,590748,2791,chaetoceros_decipiens
2791,family,chaetocerotaceae,572759,2791,chaetoceros_decipiens
2791,genus,chaetoceros,2758,2791,chaetoceros_decipiens
2791,species,chaetoceros_decipiens,2791,2791,chaetoceros_decipiens
2819,kingdom,chromista,630578,2819,chaetoceros_pendulus
2819,subkingdom,harosa,969910,2819,chaetoceros_pendulus
2819,infrakingdom,halvaria,969912,2819,chaetoceros_pendulus
2819,superdivision,heterokonta,969914,2819,chaetoceros_pendulus
2819,division,ochrophyta,969917,2819,chaetoceros_pendulus
2819,class,bacillariophyceae,2287,2819,chaetoceros_pendulus
2819,subclass,coscinodiscophycidae,969922,2819,chaetoceros_pendulus
2819,order,chaetocerotales,590748,2819,chaetoceros_pendulus
2819,family,chaetocerotaceae,572759,2819,chaetoceros_pendulus
2819,genus,chaetoceros,2758,2819,chaetoceros_pendulus
2819,species,chaetoceros_pendulus,2819,2819,chaetoceros_pendulus
2897,kingdom,chromista,630578,2897,rhizosolenia_imbricata
2897,subkingdom,harosa,969910,2897,rhizosolenia_imbricata
2897,infrakingdom,halvaria,969912,2897,rhizosolenia_imbricata
2897,superdivision,heterokonta,969914,2897,rhizosolenia_imbricata
2897,division,ochrophyta,969917,2897,rhizosolenia_imbricata
2897,class,bacillariophyceae,2287,2897,rhizosolenia_imbricata
2897,subclass,coscinodiscophycidae,969922,2897,rhizosolenia_imbricata
2897,order,rhizosoleniales,590741,2897,rhizosolenia_imbricata
2897,family,rhizosoleniaceae,2878,2897,rhizosolenia_imbricata
2897,genus,rhizosolenia,2879,2897,rhizosolenia_imbricata
2897,species,rhizosolenia_imbricata,2897,2897,rhizosolenia_imbricata
2902,kingdom,chromista,630578,2902,rhizosolenia_setigera
2902,subkingdom,harosa,969910,2902,rhizosolenia_setigera
2902,infrakingdom,halvaria,969912,2902,rhizosolenia_setigera
2902,superdivision,heterokonta,969914,2902,rhizosolenia_setigera
2902,division,ochrophyta,969917,2902,rhizosolenia_setigera
2902,class,bacillariophyceae,2287,2902,rhizosolenia_setigera
2902,subclass,coscinodiscophycidae,969922,2902,rhizosolenia_setigera
2902,order,rhizosoleniales,590741,2902,rhizosolenia_setigera
2902,family,rhizosoleniaceae,2878,2902,rhizosolenia_setigera
2902,genus,rhizosolenia,2879,2902,rhizosolenia_setigera
2902,species,rhizosolenia_setigera,2902,2902,rhizosolenia_setigera
2930,kingdom,chromista,630578,969921,bacillariophycidae
2930,subkingdom,harosa,969910,969921,bacillariophycidae
2930,infrakingdom,halvaria,969912,969921,bacillariophycidae
2930,superdivision,heterokonta,969914,969921,bacillariophycidae
2930,division,ochrophyta,969917,969921,bacillariophycidae
2930,class,bacillariophyceae,2287,969921,bacillariophycidae
2930,subclass,bacillariophycidae,969921,969921,bacillariophycidae
2932,kingdom,chromista,630578,2932,fragilaria
2932,subkingdom,harosa,969910,2932,fragilaria
2932,infrakingdom,halvaria,969912,2932,fragilaria
2932,superdivision,heterokonta,969914,2932,fragilaria
2932,division,ochrophyta,969917,2932,fragilaria
2932,class,bacillariophyceae,2287,2932,fragilaria
2932,subclass,fragilariophycidae,969923,2932,fragilaria
2932,order,fragilariales,590750,2932,fragilaria
2932,family,fragilariaceae,590787,2932,fragilaria
2932,genus,fragilaria,2932,2932,fragilaria
3139,kingdom,chromista,630578,3139,thalassionema_nitzschioides
3139,subkingdom,harosa,969910,3139,thalassionema_nitzschioides
3139,infrakingdom,halvaria,969912,3139,thalassionema_nitzschioides
3139,superdivision,heterokonta,969914,3139,thalassionema_nitzschioides
3139,division,ochrophyta,969917,3139,thalassionema_nitzschioides
3139,class,bacillariophyceae,2287,3139,thalassionema_nitzschioides
3139,subclass,fragilariophycidae,969923,3139,thalassionema_nitzschioides
3139,order,thalassionematales,590765,3139,thalassionema_nitzschioides
3139,family,thalassionemataceae,573597,3139,thalassionema_nitzschioides
3139,genus,thalassionema,3138,3139,thalassionema_nitzschioides
3139,species,thalassionema_nitzschioides,3139,3139,thalassionema_nitzschioides
3577,kingdom,chromista,630578,3577,cocconeis
3577,subkingdom,harosa,969910,3577,cocconeis
3577,infrakingdom,halvaria,969912,3577,cocconeis
3577,superdivision,heterokonta,969914,3577,cocconeis
3577,division,ochrophyta,969917,3577,cocconeis
3577,class,bacillariophyceae,2287,3577,cocconeis
3577,subclass,bacillariophycidae,969921,3577,cocconeis
3577,order,achnanthales,590746,3577,cocconeis
3577,family,cocconeidaceae,590788,3577,cocconeis
3577,genus,cocconeis,3577,3577,cocconeis
4592,kingdom,chromista,630578,4592,pleurosigma
4592,subkingdom,harosa,969910,4592,pleurosigma
4592,infrakingdom,halvaria,969912,4592,pleurosigma
4592,superdivision,heterokonta,969914,4592,pleurosigma
4592,division,ochrophyta,969917,4592,pleurosigma
4592,class,bacillariophyceae,2287,4592,pleurosigma
4592,subclass,bacillariophycidae,969921,4592,pleurosigma
4592,order,naviculales,590737,4592,pleurosigma
4592,family,pleurosigmataceae,590774,4592,pleurosigma
4592,genus,pleurosigma,4592,4592,pleurosigma
5318,kingdom,chromista,630578,5318,cylindrotheca_closterium
5318,subkingdom,harosa,969910,5318,cylindrotheca_closterium
5318,infrakingdom,halvaria,969912,5318,cylindrotheca_closterium
5318,superdivision,heterokonta,969914,5318,cylindrotheca_closterium
5318,division,ochrophyta,969917,5318,cylindrotheca_closterium
5318,class,bacillariophyceae,2287,5318,cylindrotheca_closterium
5318,subclass,bacillariophycidae,969921,5318,cylindrotheca_closterium
5318,order,bacillariales,590751,5318,cylindrotheca_closterium
5318,family,bacillariaceae,572758,5318,cylindrotheca_closterium
5318,genus,cylindrotheca,5316,5318,cylindrotheca_closterium
5318,species,cylindrotheca_closterium,5318,5318,cylindrotheca_closterium
5415,kingdom,plantae,202422,5415,chlorophyceae
5415,subkingdom,viridiplantae,954898,5415,chlorophyceae
5415,infrakingdom,chlorophyta,846493,5415,chlorophyceae
5415,division,chlorophyta,5414,5415,chlorophyceae
5415,subdivision,chlorophytina,846499,5415,chlorophyceae
5415,class,chlorophyceae,5415,5415,chlorophyceae
5878,kingdom,plantae,202422,5878,ankistrodesmus_falcatus
5878,subkingdom,viridiplantae,954898,5878,ankistrodesmus_falcatus
5878,infrakingdom,chlorophyta,846493,5878,ankistrodesmus_falcatus
5878,division,chlorophyta,5414,5878,ankistrodesmus_falcatus
5878,subdivision,chlorophytina,846499,5878,ankistrodesmus_falcatus
5878,class,chlorophyceae,5415,5878,ankistrodesmus_falcatus
5878,order,sphaeropleales,9327,5878,ankistrodesmus_falcatus
5878,family,selenastraceae,954992,5878,ankistrodesmus_falcatus
5878,genus,ankistrodesmus,5877,5878,ankistrodesmus_falcatus
5878,species,ankistrodesmus_falcatus,5878,5878,ankistrodesmus_falcatus
9535,kingdom,plantae,202422,9535,pyramimonas
9535,subkingdom,viridiplantae,954898,9535,pyramimonas
9535,infrakingdom,chlorophyta,846493,9535,pyramimonas
9535,division,chlorophyta,5414,9535,pyramimonas
9535,subdivision,prasinophytina,954901,9535,pyramimonas
9535,class,pyramimonadophyceae,846519,9535,pyramimonas
9535,order,pyramimonadales,9514,9535,pyramimonas
9535,family,pyramimonadaceae,955033,9535,pyramimonas
9535,genus,pyramimonas,9535,9535,pyramimonas
9620,kingdom,protozoa,630577,9620,euglena
9620,phylum,euglenophycota,9601,9620,euglena
9620,class,euglenophyceae,9602,9620,euglena
9620,order,euglenales,9618,9620,euglena
9620,family,euglenaceae,9619,9620,euglena
9620,genus,euglena,9620,9620,euglena
9873,kingdom,chromista,630578,9873,pyrrophycophyta
9873,subkingdom,chromista,590735,9873,pyrrophycophyta
9873,division,pyrrophycophyta,9873,9873,pyrrophycophyta
9879,kingdom,chromista,630578,9879,prorocentrum_micans
9879,subkingdom,chromista,590735,9879,prorocentrum_micans
9879,division,pyrrophycophyta,9873,9879,prorocentrum_micans
9879,class,dinophyceae,9874,9879,prorocentrum_micans
9879,order,prorocentrales,9875,9879,prorocentrum_micans
9879,family,prorocentraceae,9876,9879,prorocentrum_micans
9879,genus,prorocentrum,9877,9879,prorocentrum_micans
9879,species,prorocentrum_micans,9879,9879,prorocentrum_micans
9880,kingdom,chromista,630578,9880,prorocentrum_minimum
9880,subkingdom,chromista,590735,9880,prorocentrum_minimum
9880,division,pyrrophycophyta,9873,9880,prorocentrum_minimum
9880,class,dinophyceae,9874,9880,prorocentrum_minimum
9880,order,prorocentrales,9875,9880,prorocentrum_minimum
9880,family,prorocentraceae,9876,9880,prorocentrum_minimum
9880,genus,prorocentrum,9877,9880,prorocentrum_minimum
9880,species,prorocentrum_minimum,9880,9880,prorocentrum_minimum
10031,kingdom,chromista,630578,10031,gymnodinium
10031,subkingdom,chromista,590735,10031,gymnodinium
10031,division,pyrrophycophyta,9873,10031,gymnodinium
10031,class,dinophyceae,9874,10031,gymnodinium
10031,order,gymnodiniales,9994,10031,gymnodinium
10031,family,gymnodiniaceae,9996,10031,gymnodinium
10031,genus,gymnodinium,10031,10031,gymnodinium
10106,kingdom,chromista,630578,10106,katodinium_rotundatum
10106,subkingdom,chromista,590735,10106,katodinium_rotundatum
10106,division,pyrrophycophyta,9873,10106,katodinium_rotundatum
10106,class,dinophyceae,9874,10106,katodinium_rotundatum
10106,order,gymnodiniales,9994,10106,katodinium_rotundatum
10106,family,gymnodiniaceae,9996,10106,katodinium_rotundatum
10106,genus,katodinium,10104,10106,katodinium_rotundatum
10106,species,katodinium_rotundatum,10106,10106,katodinium_rotundatum
10171,kingdom,chromista,630578,10171,diplopsalis_lenticula
10171,subkingdom,chromista,590735,10171,diplopsalis_lenticula
10171,division,pyrrophycophyta,9873,10171,diplopsalis_lenticula
10171,class,dinophyceae,9874,10171,diplopsalis_lenticula
10171,order,peridiniales,9995,10171,diplopsalis_lenticula
10171,family,kolkwitziellaceae,573290,10171,diplopsalis_lenticula
10171,genus,diplopsalis,10169,10171,diplopsalis_lenticula
10171,species,diplopsalis_lenticula,10171,10171,diplopsalis_lenticula
10207,kingdom,chromista,630578,10207,heterocapsa_triquetra
10207,subkingdom,chromista,590735,10207,heterocapsa_triquetra
10207,division,pyrrophycophyta,9873,10207,heterocapsa_triquetra
10207,class,dinophyceae,9874,10207,heterocapsa_triquetra
10207,order,peridiniales,9995,10207,heterocapsa_triquetra
10207,family,peridiniaceae,10205,10207,heterocapsa_triquetra
10207,genus,heterocapsa,10206,10207,heterocapsa_triquetra
10207,species,heterocapsa_triquetra,10207,10207,heterocapsa_triquetra
10340,kingdom,chromista,630578,10340,protoperidinium
10340,subkingdom,chromista,590735,10340,protoperidinium
10340,division,pyrrophycophyta,9873,10340,protoperidinium
10340,class,dinophyceae,9874,10340,protoperidinium
10340,order,peridiniales,9995,10340,protoperidinium
10340,family,protoperidinaceae,573289,10340,protoperidinium
10340,genus,protoperidinium,10340,10340,protoperidinium
10537,kingdom,chromista,630578,10537,scrippsiella_trochoidea
10537,subkingdom,chromista,590735,10537,scrippsiella_trochoidea
10537,division,pyrrophycophyta,9873,10537,scrippsiella_trochoidea
10537,class,dinophyceae,9874,10537,scrippsiella_trochoidea
10537,order,gonyaulacales,573275,10537,scrippsiella_trochoidea
10537,family,calciodinellaceae,10535,10537,scrippsiella_trochoidea
10537,genus,scrippsiella,10536,10537,scrippsiella_trochoidea
10537,species,scrippsiella_trochoidea,10537,10537,scrippsiella_trochoidea
10635,kingdom,chromista,630578,10635,cryptomonas
10635,subkingdom,chromista,590735,10635,cryptomonas
10635,division,cryptophycophyta,10597,10635,cryptomonas
10635,class,cryptophyceae,10598,10635,cryptomonas
10635,order,cryptomonadales,10599,10635,cryptomonas
10635,family,cryptomonadaceae,10609,10635,cryptomonas
10635,genus,cryptomonas,10635,10635,cryptomonas
615879,kingdom,chromista,630578,615879,pseudo-nitzschia_seriata
615879,subkingdom,harosa,969910,615879,pseudo-nitzschia_seriata
615879,infrakingdom,halvaria,969912,615879,pseudo-nitzschia_seriata
615879,superdivision,heterokonta,969914,615879,pseudo-nitzschia_seriata
615879,division,ochrophyta,969917,615879,pseudo-nitzschia_seriata
615879,class,bacillariophyceae,2287,615879,pseudo-nitzschia_seriata
615879,subclass,bacillariophycidae,969921,615879,pseudo-nitzschia_seriata
615879,order,bacillariales,590751,615879,pseudo-nitzschia_seriata
615879,family,bacillariaceae,572758,615879,pseudo-nitzschia_seriata
615879,genus,pseudo-nitzschia,584561,615879,pseudo-nitzschia_seriata
615879,species,pseudo-nitzschia_seriata,615879,615879,pseudo-nitzschia_seriata
615883,kingdom,chromista,630578,615883,guinardia_delicatula
615883,subkingdom,harosa,969910,615883,guinardia_delicatula
615883,infrakingdom,halvaria,969912,615883,guinardia_delicatula
615883,superdivision,heterokonta,969914,615883,guinardia_delicatula
615883,division,ochrophyta,969917,615883,guinardia_delicatula
615883,class,bacillariophyceae,2287,615883,guinardia_delicatula
615883,subclass,coscinodiscophycidae,969922,615883,guinardia_delicatula
615883,order,rhizosoleniales,590741,615883,guinardia_delicatula
615883,family,rhizosoleniaceae,2878,615883,guinardia_delicatula
615883,genus,guinardia,2921,615883,guinardia_delicatula
615883,species,guinardia_delicatula,615883,615883,guinardia_delicatula
1814,kingdom,chromista,630578,1814,ebria_tripartita
1814,subkingdom,chromista,590735,1814,ebria_tripartita
1814,division,chrysophyta,1447,1814,ebria_tripartita
1814,class,chrysophyceae,1448,1814,ebria_tripartita
1814,order,dictyochales,1802,1814,ebria_tripartita
1814,family,dictyochaceae,1803,1814,ebria_tripartita
1814,genus,ebria,1813,1814,ebria_tripartita
1814,species,ebria_tripartita,1814,1814,ebria_tripartita
2293,kingdom,chromista,630578,2293,melosira_moniliformis
2293,subkingdom,harosa,969910,2293,melosira_moniliformis
2293,infrakingdom,halvaria,969912,2293,melosira_moniliformis
2293,superdivision,heterokonta,969914,2293,melosira_moniliformis
2293,division,ochrophyta,969917,2293,melosira_moniliformis
2293,class,bacillariophyceae,2287,2293,melosira_moniliformis
2293,subclass,coscinodiscophycidae,969922,2293,melosira_moniliformis
2293,order,melosirales,590738,2293,melosira_moniliformis
2293,family,melosiraceae,2289,2293,melosira_moniliformis
2293,genus,melosira,2290,2293,melosira_moniliformis
2293,species,melosira_moniliformis,2293,2293,melosira_moniliformis
2620,kingdom,chromista,630578,2620,actinoptychus_senarius
2620,subkingdom,harosa,969910,2620,actinoptychus_senarius
2620,infrakingdom,halvaria,969912,2620,actinoptychus_senarius
2620,superdivision,heterokonta,969914,2620,actinoptychus_senarius
2620,division,ochrophyta,969917,2620,actinoptychus_senarius
2620,class,bacillariophyceae,2287,2620,actinoptychus_senarius
2620,subclass,coscinodiscophycidae,969922,2620,actinoptychus_senarius
2620,order,coscinodiscales,590749,2620,actinoptychus_senarius
2620,family,heliopeltaceae,590800,2620,actinoptychus_senarius
2620,genus,actinoptychus,2618,2620,actinoptychus_senarius
2620,species,actinoptychus_senarius,2620,2620,actinoptychus_senarius
2904,kingdom,chromista,630578,2904,rhizosolenia_styliformis
2904,subkingdom,harosa,969910,2904,rhizosolenia_styliformis
2904,infrakingdom,halvaria,969912,2904,rhizosolenia_styliformis
2904,superdivision,heterokonta,969914,2904,rhizosolenia_styliformis
2904,division,ochrophyta,969917,2904,rhizosolenia_styliformis
2904,class,bacillariophyceae,2287,2904,rhizosolenia_styliformis
2904,subclass,coscinodiscophycidae,969922,2904,rhizosolenia_styliformis
2904,order,rhizosoleniales,590741,2904,rhizosolenia_styliformis
2904,family,rhizosoleniaceae,2878,2904,rhizosolenia_styliformis
2904,genus,rhizosolenia,2879,2904,rhizosolenia_styliformis
2904,species,rhizosolenia_styliformis,2904,2904,rhizosolenia_styliformis
2928,kingdom,chromista,630578,2928,ditylum_brightwellii
2928,subkingdom,harosa,969910,2928,ditylum_brightwellii
2928,infrakingdom,halvaria,969912,2928,ditylum_brightwellii
2928,superdivision,heterokonta,969914,2928,ditylum_brightwellii
2928,division,ochrophyta,969917,2928,ditylum_brightwellii
2928,class,bacillariophyceae,2287,2928,ditylum_brightwellii
2928,subclass,coscinodiscophycidae,969922,2928,ditylum_brightwellii
2928,order,lithodesmiales,590771,2928,ditylum_brightwellii
2928,family,lithodesmiaceae,590822,2928,ditylum_brightwellii
2928,genus,ditylum,2926,2928,ditylum_brightwellii
2928,species,ditylum_brightwellii,2928,2928,ditylum_brightwellii
3147,kingdom,chromista,630578,3147,rhaphoneis_amphiceros
3147,subkingdom,harosa,969910,3147,rhaphoneis_amphiceros
3147,infrakingdom,halvaria,969912,3147,rhaphoneis_amphiceros
3147,superdivision,heterokonta,969914,3147,rhaphoneis_amphiceros
3147,division,ochrophyta,969917,3147,rhaphoneis_amphiceros
3147,class,bacillariophyceae,2287,3147,rhaphoneis_amphiceros
3147,subclass,fragilariophycidae,969923,3147,rhaphoneis_amphiceros
3147,order,rhaphoneidales,573594,3147,rhaphoneis_amphiceros
3147,family,rhaphoneidaceae,573598,3147,rhaphoneis_amphiceros
3147,genus,rhaphoneis,3145,3147,rhaphoneis_amphiceros
3147,species,rhaphoneis_amphiceros,3147,3147,rhaphoneis_amphiceros
3649,kingdom,chromista,630578,3649,navicula
3649,subkingdom,harosa,969910,3649,navicula
3649,infrakingdom,halvaria,969912,3649,navicula
3649,superdivision,heterokonta,969914,3649,navicula
3649,division,ochrophyta,969917,3649,navicula
3649,class,bacillariophyceae,2287,3649,navicula
3649,subclass,bacillariophycidae,969921,3649,navicula
3649,order,naviculales,590737,3649,navicula
3649,family,naviculaceae,3648,3649,navicula
3649,genus,navicula,3649,3649,navicula
4593,kingdom,chromista,630578,4593,pleurosigma_angulatum
4593,subkingdom,harosa,969910,4593,pleurosigma_angulatum
4593,infrakingdom,halvaria,969912,4593,pleurosigma_angulatum
4593,superdivision,heterokonta,969914,4593,pleurosigma_angulatum
4593,division,ochrophyta,969917,4593,pleurosigma_angulatum
4593,class,bacillariophyceae,2287,4593,pleurosigma_angulatum
4593,subclass,bacillariophycidae,969921,4593,pleurosigma_angulatum
4593,order,naviculales,590737,4593,pleurosigma_angulatum
4593,family,pleurosigmataceae,590774,4593,pleurosigma_angulatum
4593,genus,pleurosigma,4592,4593,pleurosigma_angulatum
4593,species,pleurosigma_angulatum,4593,4593,pleurosigma_angulatum
584566,kingdom,chromista,630578,584566,pseudo-nitzschia_pungens
584566,subkingdom,harosa,969910,584566,pseudo-nitzschia_pungens
584566,infrakingdom,halvaria,969912,584566,pseudo-nitzschia_pungens
584566,superdivision,heterokonta,969914,584566,pseudo-nitzschia_pungens
584566,division,ochrophyta,969917,584566,pseudo-nitzschia_pungens
584566,class,bacillariophyceae,2287,584566,pseudo-nitzschia_pungens
584566,subclass,bacillariophycidae,969921,584566,pseudo-nitzschia_pungens
584566,order,bacillariales,590751,584566,pseudo-nitzschia_pungens
584566,family,bacillariaceae,572758,584566,pseudo-nitzschia_pungens
584566,genus,pseudo-nitzschia,584561,584566,pseudo-nitzschia_pungens
584566,species,pseudo-nitzschia_pungens,584566,584566,pseudo-nitzschia_pungens
615882,kingdom,chromista,630578,615882,dactyliosolen_fragilissimus
615882,subkingdom,harosa,969910,615882,dactyliosolen_fragilissimus
615882,infrakingdom,halvaria,969912,615882,dactyliosolen_fragilissimus
615882,superdivision,heterokonta,969914,615882,dactyliosolen_fragilissimus
615882,division,ochrophyta,969917,615882,dactyliosolen_fragilissimus
615882,class,bacillariophyceae,2287,615882,dactyliosolen_fragilissimus
615882,subclass,coscinodiscophycidae,969922,615882,dactyliosolen_fragilissimus
615882,order,rhizosoleniales,590741,615882,dactyliosolen_fragilissimus
615882,family,rhizosoleniaceae,2878,615882,dactyliosolen_fragilissimus
615882,genus,dactyliosolen,2397,615882,dactyliosolen_fragilissimus
615882,species,dactyliosolen_fragilissimus,615882,615882,dactyliosolen_fragilissimus
615890,kingdom,chromista,630578,615890,asterionellopsis_glacialis
615890,subkingdom,harosa,969910,615890,asterionellopsis_glacialis
615890,infrakingdom,halvaria,969912,615890,asterionellopsis_glacialis
615890,superdivision,heterokonta,969914,615890,asterionellopsis_glacialis
615890,division,ochrophyta,969917,615890,asterionellopsis_glacialis
615890,class,bacillariophyceae,2287,615890,asterionellopsis_glacialis
615890,subclass,fragilariophycidae,969923,615890,asterionellopsis_glacialis
615890,order,fragilariales,590750,615890,asterionellopsis_glacialis
615890,family,fragilariaceae,590787,615890,asterionellopsis_glacialis
615890,genus,asterionellopsis,615889,615890,asterionellopsis_glacialis
615890,species,asterionellopsis_glacialis,615890,615890,asterionellopsis_glacialis
2265,kingdom,chromista,630578,2265,rhabdosphaera_hispida
2265,subkingdom,chromista,590735,2265,rhabdosphaera_hispida
2265,division,haptophyta,2134,2265,rhabdosphaera_hispida
2265,class,prymnesiophyceae,2135,2265,rhabdosphaera_hispida
2265,order,coccosphaerales,610061,2265,rhabdosphaera_hispida
2265,family,coccolithaceae,2247,2265,rhabdosphaera_hispida
2265,genus,rhabdosphaera,2262,2265,rhabdosphaera_hispida
2265,species,rhabdosphaera_hispida,2265,2265,rhabdosphaera_hispida
2346,kingdom,chromista,630578,2346,paralia_sulcata
2346,subkingdom,harosa,969910,2346,paralia_sulcata
2346,infrakingdom,halvaria,969912,2346,paralia_sulcata
2346,superdivision,heterokonta,969914,2346,paralia_sulcata
2346,division,ochrophyta,969917,2346,paralia_sulcata
2346,class,bacillariophyceae,2287,2346,paralia_sulcata
2346,subclass,coscinodiscophycidae,969922,2346,paralia_sulcata
2346,order,paraliales,590755,2346,paralia_sulcata
2346,family,paraliaceae,590797,2346,paralia_sulcata
2346,genus,paralia,2345,2346,paralia_sulcata
2346,species,paralia_sulcata,2346,2346,paralia_sulcata
2396,kingdom,chromista,630578,2396,leptocylindrus_minimus
2396,subkingdom,harosa,969910,2396,leptocylindrus_minimus
2396,infrakingdom,halvaria,969912,2396,leptocylindrus_minimus
2396,superdivision,heterokonta,969914,2396,leptocylindrus_minimus
2396,division,ochrophyta,969917,2396,leptocylindrus_minimus
2396,class,bacillariophyceae,2287,2396,leptocylindrus_minimus
2396,subclass,coscinodiscophycidae,969922,2396,leptocylindrus_minimus
2396,order,leptocylindrales,590770,2396,leptocylindrus_minimus
2396,family,leptocylindraceae,590820,2396,leptocylindrus_minimus
2396,genus,leptocylindrus,2394,2396,leptocylindrus_minimus
2396,species,leptocylindrus_minimus,2396,2396,leptocylindrus_minimus
2755,kingdom,chromista,630578,2755,cerataulina_pelagica
2755,subkingdom,harosa,969910,2755,cerataulina_pelagica
